date,value
2022-07-13,85264.20432820983
2022-07-14,91260.99258239658
2022-07-15,94153.85791848281
2022-07-16,103682.03716448725
2022-07-17,102366.7507838189
2022-07-18,120902.3476332492
2022-07-19,117941.4238739772
2022-07-20,116355.43320333408
2022-07-21,120474.879559532
2022-07-22,117402.30939818
2022-07-23,118427.00925288675
2022-07-24,122176.34013917565
2022-07-25,110177.4107211134
2022-07-26,110814.40697407661
2022-07-27,125085.26420432821
2022-07-28,131874.2830924524
2022-07-29,131657.1078993653
2022-07-30,129769.82488338303
2022-07-31,128326.06867018426
2022-08-01,124667.7372486044
2022-08-02,124715.91343580332
2022-08-03,123740.9191710637
2022-08-04,122960.923759272
2022-08-05,132814.10109352297
2022-08-06,129280.41599755295
2022-08-07,130013.76462491397
2022-08-08,135891.25946317962
2022-08-09,130210.2928806301
2022-08-10,141742.75445438555
2022-08-11,143778.38953888507
2022-08-12,149749.94264739618
2022-08-13,151682.3430450409
2022-08-14,147993.42356809665
2022-08-15,145221.38105069968
2022-08-16,143509.2146516785
2022-08-17,140265.35138028598
2022-08-18,141193.69886059494
2022-08-19,123041.21740460349
2022-08-20,120519.99694119445
2022-08-21,123738.62506691138
2022-08-22,124237.97507073487
2022-08-23,127354.1332109811
2022-08-24,126677.37248604417
2022-08-25,129625.29632178633
2022-08-26,115330.73334862737
2022-08-27,114021.56457903187
2022-08-28,109104.53467920776
2022-08-29,118666.360786113
2022-08-30,116585.60831995103
2022-08-31,118842.24210445819
2022-09-01,121293.87474191327
2022-09-02,120467.23254569089
2022-09-03,119099.181769519
2022-09-04,120767.76018964592
2022-09-05,123713.38992123574
2022-09-06,119217.71048405598
2022-09-07,124646.32560984934
2022-09-08,125056.97025311613
2022-09-09,131393.2859218475
2022-09-10,135667.20195763552
2022-09-11,135054.6761489638
2022-09-12,131251.05146440314
2022-09-13,120394.5859142005
2022-09-14,125287.91007111722
2022-09-15,112621.39634472737
2022-09-16,109650.53146746194
2022-09-17,112321.63340215644
2022-09-18,102050.16441079759
2022-09-19,105221.38105069968
2022-09-20,101164.64020799877
2022-09-21,95264.96902959394
2022-09-22,101434.57979658942
2022-09-23,101494.99120593407
2022-09-24,100721.11340521526
2022-09-25,99000.53529096887
2022-09-26,102177.10484055975
2022-09-27,101553.8732125105
2022-09-28,102255.86908312303
2022-09-29,102141.16387550661
2022-09-30,101607.40230939817
2022-10-01,100312.76286610078
2022-10-02,97630.95511202875
2022-10-03,101176.87543014452
2022-10-04,104113.328745125
2022-10-05,103402.92115928729
2022-10-06,103392.21533990976
2022-10-07,101789.40123881622
2022-10-08,100594.93767683719
2022-10-09,101179.93423568096
2022-10-10,98648.77265427851
2022-10-11,97890.18888124186
2022-10-12,98986.00596467078
2022-10-13,98423.18574596618
2022-10-14,99125.94631796284
2022-10-15,97493.30886288904
2022-10-16,99866.17725778084
2022-10-17,101812.34228033952
2022-10-18,100230.17511661696
2022-10-19,98271.0101705284
2022-10-20,98078.3054217328
2022-10-21,99392.06239963294
2022-10-22,100451.93851800871
2022-10-23,104320.5628202187
2022-10-24,102746.04267033722
2022-10-25,111626.51984400091
2022-10-26,119759.88376538959
2022-10-27,115779.61306109962
2022-10-28,118865.9478473656
2022-10-29,123847.2126634549
2022-10-30,121621.16693431213
2022-10-31,120263.82197751777
2022-11-01,120706.58407891716
2022-11-02,116107.6699548826
2022-11-03,117076.54660854935
2022-11-04,125776.5542555632
2022-11-05,124415.38579184828
2022-11-06,119927.35336850959
2022-11-07,119912.8240422115
2022-11-08,102070.04664678441
2022-11-09,84325.91572990747
2022-11-10,99356.12143457979
2022-11-11,98591.42005047027
2022-11-12,96142.08151716755
2022-11-13,93407.50936759195
2022-11-14,95073.79368356656
2022-11-15,95834.67156075551
2022-11-16,93000.68823124569
2022-11-17,91797.04825265735
2022-11-18,92726.16043435039
2022-11-19,93115.39343886211
2022-11-20,87344.9567943718
2022-11-21,84678.44306798193
2022-11-22,87145.36973311921
2022-11-23,90580.4083505391
2022-11-24,92049.39970941347
2022-11-25,91710.63699625294
2022-11-26,92192.39886824194
2022-11-27,91296.16884606562
2022-11-28,89299.53353215568
2022-11-29,93025.1586755372
2022-11-30,98987.535367439
2022-12-01,97607.24936912135
2022-12-02,99073.94662384338
2022-12-03,94861.97140016822
2022-12-04,97836.65978435421
2022-12-05,96307.25701613519
2022-12-06,97218.01636460962
2022-12-07,94148.50500879406
2022-12-08,97895.54179093064
2022-12-09,96589.43182687159
2022-12-10,96837.95977670718
2022-12-11,96582.54951441463
2022-12-12,97530.01452932629
2022-12-13,100993.34709795825
2022-12-14,99980.11776401315
2022-12-15,96852.48910300527
2022-12-16,89227.65160204939
2022-12-17,90782.28951594402
2022-12-18,90468.76194845911
2022-12-19,89303.35703907623
2022-12-20,93059.57023782213
2022-12-21,92817.92460044353
2022-12-22,93118.45224439855
2022-12-23,93292.80415997552
2022-12-24,93324.92161810811
2022-12-25,93179.62835512731
2022-12-26,93913.74168387243
2022-12-27,92647.39619178709
2022-12-28,91010.93522979277
2022-12-29,91801.63646096199
2022-12-30,91763.40139175652
2022-12-31,91468.22665749026
2023-01-01,91790.16594020034
